FICE (Federal ID number),College name,State (postal code),School Type,Average Math SAT score,Average Verbal SAT score,Average Combined SAT score,Average ACT score,First quartile - Math SAT,Third quartile - Math SAT,First quartile - Verbal SAT,Third quartile - Verbal SAT,First quartile - ACT,Third quartile - ACT,Number of applications received,Number of applicants accepted,Number of new students enrolled,Pct. new students from top 10% of H.S. class,Pct. new students from top 25% of H.S. class,Number of fulltime undergraduates,Number of parttime undergraduates,In-state tuition,Out-of-state tuition,Room and board costs,Room costs,Board costs,Additional fees,Estimated book costs,Estimated personal spending,Pct. of faculty with Ph.D.'s,Pct. of faculty with terminal degree,Student/faculty ratio,Pct.alumni who donate,Instructional expenditure per student,Graduation rate,Private,Public
2790,Nyack College,NY,Private,472.0,433.0,905.0,21.0,426.2537637435972,517.7462362564028,393.67772052771244,472.32227947228756,19.259858154496555,22.740141845503445,460.0,283.0,160.0,15.0,34.0,508.0,34.0,7950.0,7950.0,3810.0,1680.0,2130.0,450.0,600.0,1200.0,35.0,35.0,11.6,20.91296296296296,9685.0,55.0,1,0
2791,Pace University,NY,Private,517.0,441.0,958.0,22.234338747099766,450.0,600.0,375.0,475.0,19.716602984622803,24.59198170215222,8256.0,3750.0,1522.0,37.0,70.0,5809.0,4379.0,11100.0,11000.0,5160.0,1340.0,3420.0,350.0,660.0,1115.0,90.0,95.0,13.8,10.0,10059.0,62.0,1,0
2796,Polytechnic University,NY,Private,630.0,480.0,1110.0,22.234338747099766,560.0,670.0,410.0,560.0,19.716602984622803,24.59198170215222,1132.0,847.0,302.0,58.0,89.0,1379.0,214.0,16200.0,16200.0,4200.0,2514.6819571865444,2060.983830845771,280.0,436.0,2486.0,90.0,90.0,10.4,14.0,14329.0,62.0,1,0
2798,Pratt Institute,NY,Private,520.0,430.0,950.0,22.234338747099766,474.2537637435972,565.7462362564028,390.67772052771244,469.32227947228756,19.716602984622803,24.59198170215222,1181.0,903.0,292.0,25.67197750702905,52.35,1622.0,166.0,13975.0,13975.0,6740.0,4360.0,2380.0,380.0,1500.0,630.0,68.64566929133858,92.0,10.8,10.0,13737.0,58.0,1,0
2803,Rensselaer Polytechnic Institute,NY,Private,660.0,530.0,1190.0,28.0,610.0,710.0,470.0,590.0,26.0,30.0,4996.0,4165.0,936.0,53.0,82.0,4291.0,16.0,17475.0,17475.0,5976.0,2514.6819571865444,2060.983830845771,550.0,1230.0,1100.0,94.0,98.0,15.4,21.0,15605.0,70.0,1,0
2805,Roberts Wesleyan College,NY,Private,473.0,442.0,967.0,21.0,427.2537637435972,518.7462362564028,402.67772052771244,481.32227947228756,19.259858154496555,22.740141845503445,459.0,422.0,212.0,25.67197750702905,52.35,932.0,107.0,10220.0,10220.0,3546.0,1194.0,2352.0,214.0,520.0,1400.0,45.0,49.0,13.4,21.0,7592.0,46.0,1,0
2806,Rochester Institute of Technology,NY,Private,580.0,495.0,1075.0,26.0,520.0,640.0,440.0,550.0,22.0,28.0,4704.0,3798.0,1381.0,30.0,59.0,7176.0,2578.0,13968.0,13968.0,5670.0,2604.0,3066.0,261.0,500.0,875.0,68.64566929133858,78.0,10.8,7.0,13508.0,68.0,1,0
2808,Daemen College,NY,Private,470.0,420.0,890.0,22.234338747099766,424.2537637435972,515.7462362564028,380.67772052771244,459.32227947228756,19.716602984622803,24.59198170215222,939.0,894.0,269.0,25.67197750702905,52.35,1378.0,522.0,7950.0,7950.0,4150.0,2514.6819571865444,4150.0,320.0,600.0,1389.2917038358607,68.64566929133858,51.0,23.8,20.91296296296296,8987.890736342042,60.40531561461794,1,0
2810,Sage Colleges,NY,Private,503.0,481.0,984.0,22.0,457.2537637435972,548.7462362564028,441.67772052771244,520.3222794722876,20.259858154496555,23.740141845503445,419.0,170.0,373.0,25.67197750702905,52.35,1022.0,169.0,7897.274371069182,9276.905616224649,4162.106851549755,2514.6819571865444,2060.983830845771,392.0126459143969,549.9728867623604,1389.2917038358607,105.0,75.23113207547169,8.2,20.91296296296296,7194.0,64.0,1,0
2813,Sarah Lawrence College,NY,Private,560.0,590.0,1150.0,22.234338747099766,550.0,640.0,580.0,660.0,19.716602984622803,24.59198170215222,1380.0,768.0,263.0,57.0,82.0,1000.0,105.0,19300.0,19300.0,6694.0,4816.0,1878.0,264.0,600.0,700.0,89.0,93.0,6.1,18.0,14779.0,83.0,1,0
2814,Skidmore College,NY,Private,570.0,520.0,1090.0,25.0,515.0,620.0,470.0,570.0,23.259858154496555,26.740141845503445,4293.0,2728.0,591.0,25.0,62.0,2322.0,263.0,18710.0,18710.0,5970.0,3170.0,2515.0,215.0,500.0,700.0,87.0,92.0,12.7,29.0,14837.0,81.0,1,0
2816,Siena College,NY,Private,560.0,491.0,1051.0,24.0,540.0,640.0,440.0,540.0,25.0,28.0,2961.0,1932.0,628.0,24.0,68.0,2669.0,616.0,10800.0,10800.0,5100.0,2120.0,2980.0,310.0,575.0,1090.0,71.0,82.0,14.1,42.0,8189.0,100.0,1,0
2817,St. Bonaventure University,NY,Private,535.0,478.0,1013.0,25.0,480.0,580.0,420.0,520.0,22.0,27.0,1489.0,1313.0,375.0,13.0,45.0,1688.0,131.0,10456.0,10456.0,4927.0,2312.0,2615.0,395.0,500.0,1050.0,91.0,91.0,17.7,32.0,9828.0,78.0,1,0
2820,St. Francis College,NY,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,1013.0,916.0,401.0,25.67197750702905,52.35,1562.0,695.0,6550.0,6550.0,4162.106851549755,2514.6819571865444,2060.983830845771,150.0,450.0,1389.2917038358607,63.0,63.0,19.3,18.0,5194.0,45.0,1,0
2821,St. John Fisher College,NY,Private,525.0,465.0,990.0,22.0,458.0,587.0,420.0,520.0,22.0,27.0,1368.0,1064.0,354.0,19.0,51.0,1687.0,677.0,10570.0,10570.0,5600.0,3550.0,2050.0,190.0,400.0,800.0,86.0,81.0,14.5,29.0,7908.0,66.0,1,0
2823,St. John's University,NY,Private,506.0,426.0,932.0,22.234338747099766,460.2537637435972,551.7462362564028,386.67772052771244,465.32227947228756,19.716602984622803,24.59198170215222,7775.0,2836.0,2412.0,25.67197750702905,52.35,11785.0,1752.0,9400.0,9400.0,4162.106851549755,2514.6819571865444,2060.983830845771,500.0,500.0,1350.0,72.0,90.0,29.3,20.91296296296296,7435.0,65.0,1,0
2825,St. Joseph's College,NY,Private,483.0,442.0,917.0,19.0,410.0,520.0,400.0,495.0,17.259858154496555,20.740141845503445,707.0,512.0,222.0,17.0,44.0,1671.0,1512.0,7350.0,7350.0,4162.106851549755,2514.6819571865444,2060.983830845771,322.0,600.0,1500.0,52.0,52.0,13.6,21.0,5961.0,74.0,1,0
2829,St. Lawrence University,NY,Private,573.0,510.0,1083.0,22.234338747099766,520.0,620.0,470.0,550.0,19.716602984622803,24.59198170215222,2753.0,1820.0,505.0,31.0,56.0,1801.0,45.0,18720.0,18720.0,5730.0,2960.0,2770.0,420.0,650.0,825.0,90.0,94.0,11.5,38.0,14980.0,85.0,1,0
2832,St. Thomas Aquinas College,NY,Private,425.0,400.0,825.0,22.234338747099766,379.2537637435972,470.7462362564028,360.67772052771244,439.32227947228756,19.716602984622803,24.59198170215222,861.0,609.0,215.0,10.0,27.0,1117.0,815.0,8650.0,8650.0,5700.0,2514.6819571865444,2060.983830845771,150.0,500.0,1750.0,69.0,73.0,16.1,13.0,6534.0,67.0,1,0
2835,SUNY at Albany,NY,Public,580.0,506.0,1086.0,22.234338747099766,520.0,620.0,450.0,550.0,19.716602984622803,24.59198170215222,13528.0,9198.0,1843.0,16.0,61.0,10168.0,1231.0,2650.0,6550.0,4355.0,2950.0,1405.0,295.0,700.0,1560.0,93.0,96.0,17.4,16.0,9075.0,74.0,0,1
2836,SUNY at Binghamton,NY,Public,615.0,533.0,1148.0,26.0,570.0,670.0,480.0,580.0,24.259858154496555,27.740141845503445,14463.0,6166.0,1757.0,60.0,94.0,8544.0,671.0,2650.0,6550.0,4598.0,2690.0,1908.0,360.0,700.0,1000.0,83.0,100.0,18.0,15.0,8055.0,80.0,0,1
2838,SUNY at Stony Brook,NY,Public,542.0,464.0,1006.0,22.234338747099766,480.0,595.0,410.0,510.0,19.716602984622803,24.59198170215222,12512.0,6969.0,1724.0,27.0,66.0,9744.0,1351.0,2650.0,6550.0,4712.0,4712.0,2060.983830845771,295.0,600.0,1200.0,91.0,96.0,10.5,7.0,13705.0,57.0,0,1
2841,SUNY College  at Brockport,NY,Public,506.0,446.0,952.0,22.0,450.0,550.0,400.0,490.0,20.0,23.0,7294.0,3564.0,904.0,7.0,34.0,5758.0,1363.0,2650.0,6550.0,4460.0,2760.0,1700.0,315.0,500.0,705.0,79.0,83.0,19.0,14.0,6632.0,49.0,0,1
2842,SUNY College at Buffalo,NY,Public,455.0,409.0,864.0,22.234338747099766,410.0,530.0,380.0,470.0,19.716602984622803,24.59198170215222,5318.0,3515.0,1025.0,8.0,29.0,7626.0,2091.0,2650.0,6550.0,4040.0,2680.0,1360.0,240.0,550.0,1230.0,71.0,78.0,18.7,12.0,7511.0,42.0,0,1
2843,SUNY College at Cortland,NY,Public,524.0,460.0,984.0,23.0,493.0,559.0,440.0,493.0,22.0,25.0,7888.0,3519.0,1036.0,6.0,40.0,5011.0,346.0,2650.0,6550.0,4680.0,2680.0,2000.0,316.0,630.0,1274.0,82.0,85.0,17.8,17.0,5563.0,53.0,0,1
2844,SUNY College at Fredonia,NY,Public,525.0,472.0,997.0,23.0,480.0,570.0,430.0,510.0,21.0,24.0,4877.0,2798.0,814.0,13.0,48.0,4123.0,298.0,2650.0,6550.0,4420.0,2500.0,1920.0,359.0,620.0,1481.0,82.0,90.0,16.3,10.0,6442.0,66.0,0,1
2845,SUNY College at Geneseo,NY,Public,608.0,541.0,1149.0,26.0,560.0,650.0,490.0,580.0,25.0,29.0,8598.0,4562.0,1143.0,56.0,93.0,5060.0,146.0,2650.0,6550.0,4170.0,2620.0,1550.0,433.0,600.0,650.0,79.0,84.0,19.1,25.0,5716.0,76.0,0,1
2846,SUNY College at New Paltz,NY,Public,537.0,479.0,1016.0,24.0,476.0,590.0,423.0,560.0,22.259858154496555,25.740141845503445,8399.0,3609.0,656.0,19.0,53.0,4658.0,1478.0,2650.0,6550.0,4240.0,1790.0,2450.0,271.0,550.0,1500.0,85.0,93.0,15.3,8.0,6608.0,53.0,0,1
2847,SUNY College at Oneonta,NY,Public,509.0,463.0,972.0,22.0,450.0,540.0,400.0,480.0,20.0,23.0,7500.0,4350.0,872.0,25.67197750702905,52.35,4627.0,483.0,2650.0,6550.0,4952.0,2300.0,2652.0,250.0,500.0,1350.0,70.0,70.0,17.1,13.0,6111.0,60.0,0,1
2848,SUNY College  at Oswego,NY,Public,550.0,480.0,1030.0,24.0,480.0,570.0,450.0,550.0,23.0,26.0,8000.0,4556.0,1464.0,17.0,70.0,6943.0,869.0,2650.0,6550.0,4810.0,2830.0,1980.0,311.0,500.0,1500.0,69.0,85.0,22.0,21.0,5280.0,63.0,0,1
2849,SUNY College at Plattsburgh,NY,Public,520.0,460.0,980.0,22.0,470.0,580.0,410.0,500.0,20.0,24.0,5549.0,3583.0,853.0,9.0,40.0,5004.0,475.0,2650.0,6550.0,4176.0,2520.0,1656.0,309.0,600.0,1380.0,80.0,90.0,17.9,16.0,6174.0,65.0,0,1
2850,SUNY College at Potsdam,NY,Public,540.0,500.0,1040.0,23.0,460.0,560.0,410.0,500.0,20.0,24.0,3150.0,2289.0,650.0,16.0,51.0,3598.0,234.0,2650.0,6840.0,4660.0,2750.0,1910.0,240.0,500.0,1000.0,71.0,75.0,15.1,17.0,6436.0,59.0,0,1
2882,Syracuse University,NY,Private,580.0,505.0,1085.0,22.234338747099766,520.0,640.0,450.0,560.0,19.716602984622803,24.59198170215222,10477.0,7260.0,2442.0,28.0,67.0,10142.0,117.0,15150.0,15150.0,6870.0,3620.0,3250.0,360.0,635.0,960.0,73.0,84.0,11.3,13.0,14231.0,67.0,1,0
2883,Utica College of Syracuse University,NY,Private,496.0,437.0,933.0,28.0,440.0,560.0,380.0,490.0,18.0,25.0,1278.0,978.0,256.0,25.67197750702905,52.35,1525.0,798.0,12680.0,12680.0,4924.0,2514.6819571865444,2060.983830845771,90.0,525.0,1175.0,64.0,96.0,12.3,7.0,8344.0,65.0,1,0
2889,Union College,NY,Private,512.9771739130434,466.6125,979.3584598698482,28.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,26.0,32.0,3495.0,1712.0,528.0,49.0,84.0,1915.0,123.0,18732.0,18732.0,6204.0,3297.0,2907.0,190.0,450.0,1024.0,94.0,96.0,11.5,49.0,15411.0,88.0,1,0
2892,United States Merchant Marine Academy,NY,Public,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,942.0,356.0,283.0,44.0,96.0,987.0,1081.5267716535434,7897.274371069182,9276.905616224649,4162.106851549755,2514.6819571865444,2060.983830845771,4090.0,549.9728867623604,75.0,68.0,85.0,12.8,11.0,22083.0,71.0,0,1
2893,United States Military Academy,NY,Public,653.0,558.0,1211.0,28.0,610.0,708.0,509.0,613.0,25.0,29.0,13703.0,1610.0,1212.0,59.0,92.0,4229.0,1081.5267716535434,7897.274371069182,9276.905616224649,4162.106851549755,2514.6819571865444,2060.983830845771,2380.0,1100.0,1389.2917038358607,37.0,37.0,8.8,20.91296296296296,46477.0,95.0,0,1
2894,University of Rochester,NY,Private,610.0,530.0,1140.0,26.0,550.0,670.0,470.0,590.0,23.0,29.0,8766.0,5498.0,1243.0,56.0,75.0,5071.0,438.0,17840.0,17840.0,6582.0,3978.0,2604.0,410.0,500.0,882.0,93.0,99.0,5.9,23.0,26037.0,80.0,1,0
2895,Vassar College,NY,Private,625.0,603.0,1228.0,27.0,580.0,680.0,560.0,650.0,25.0,30.0,3550.0,1877.0,653.0,53.0,87.0,2164.0,77.0,18920.0,18920.0,5950.0,5950.0,2060.983830845771,465.0,600.0,800.0,90.0,98.0,9.7,39.0,17089.0,90.0,1,0
2899,Wagner College,NY,Private,510.0,480.0,990.0,22.234338747099766,450.0,560.0,430.0,540.0,19.716602984622803,24.59198170215222,1416.0,1015.0,417.0,10.0,44.0,1324.0,117.0,13500.0,13500.0,5800.0,5800.0,2060.983830845771,392.0126459143969,585.0,1700.0,67.0,78.0,13.2,23.0,9006.0,75.0,1,0
2901,Wells College,NY,Private,590.0,490.0,1080.0,24.0,490.0,580.0,490.0,590.0,22.259858154496555,25.740141845503445,318.0,240.0,130.0,40.0,85.0,416.0,19.0,14900.0,14900.0,5550.0,2514.6819571865444,2060.983830845771,392.0126459143969,600.0,500.0,93.0,98.0,8.3,42.0,13935.0,69.0,1,0
2903,Yeshiva University,NY,Private,621.0,553.0,1174.0,22.234338747099766,560.0,675.0,510.0,630.0,19.716602984622803,24.59198170215222,1002.0,857.0,606.0,25.67197750702905,52.35,1948.0,42.0,12584.0,12584.0,4192.0,2892.0,1300.0,270.0,520.0,1390.0,86.0,90.0,5.2,38.0,22724.0,63.0,1,0
4759,CUNY-York College,NY,Public,395.0,356.0,751.0,22.234338747099766,320.0,470.0,280.0,420.0,19.716602984622803,24.59198170215222,1432.0,1432.0,706.0,5.0,20.0,3932.0,2937.0,2450.0,5050.0,4162.106851549755,2514.6819571865444,2060.983830845771,120.0,600.0,3364.0,75.0,88.0,18.9,20.91296296296296,5383.0,26.0,0,1
4766,CUNY- Baruch College,NY,Public,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,5377.0,2872.0,1300.0,18.0,54.0,8247.0,4328.0,2450.0,5050.0,4162.106851549755,2514.6819571865444,2060.983830845771,112.0,500.0,500.0,83.0,88.0,18.2,7.0,5801.0,47.0,0,1
4779,Long Island University at Brooklyn,NY,Private,420.0,410.0,830.0,22.234338747099766,374.2537637435972,465.7462362564028,370.67772052771244,449.32227947228756,19.716602984622803,24.59198170215222,3292.0,1317.0,707.0,25.67197750702905,52.35,3520.0,673.0,10258.0,10258.0,5570.0,2950.0,2620.0,485.0,700.0,1250.0,75.0,75.0,21.6,20.91296296296296,8987.890736342042,61.0,1,0
4804,New York Institute of Technology,NY,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,2531.0,1978.0,778.0,25.67197750702905,52.35,4730.0,2007.0,9190.0,9190.0,5500.0,2980.0,2520.0,850.0,500.0,1250.0,74.0,74.0,18.6,20.91296296296296,7148.0,53.0,1,0
6791,SUNY College at Purchase,NY,Public,486.0,466.0,952.0,22.234338747099766,420.0,560.0,390.0,540.0,19.716602984622803,24.59198170215222,2119.0,1264.0,390.0,5.0,33.0,2478.0,1441.0,2650.0,6550.0,4760.0,2990.0,1770.0,367.0,1125.0,1362.0,80.0,100.0,14.9,8.0,8170.0,46.0,0,1
7022,CUNY-Lehman College,NY,Public,407.0,371.0,778.0,22.234338747099766,330.0,480.0,300.0,440.0,19.716602984622803,24.59198170215222,1897.0,1384.0,768.0,9.0,32.0,4890.0,3777.0,2450.0,5050.0,4162.106851549755,2514.6819571865444,2060.983830845771,112.0,500.0,1200.0,80.0,80.0,15.3,1.0,7177.0,30.0,0,1
7109,SUNY College at Old Westbury,NY,Public,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,1358.0,1328.0,370.0,25.67197750702905,18.0,2992.0,1202.0,2150.0,5750.0,4420.0,2990.0,1430.0,248.0,660.0,1389.2917038358607,67.0,74.0,25.3,20.91296296296296,6288.0,22.0,0,1
9554,SUNY at Buffalo,NY,Public,572.0,480.0,1052.0,22.234338747099766,550.0,650.0,450.0,550.0,19.716602984622803,24.59198170215222,15039.0,9649.0,3087.0,36.0,100.0,13963.0,3124.0,2650.0,6550.0,4731.0,4731.0,2060.983830845771,424.0,708.0,957.0,90.0,97.0,13.6,15.0,11177.0,56.0,0,1
10097,CUNY- Medgar Evers College,NY,Public,340.0,320.0,660.0,22.234338747099766,280.0,370.0,260.0,360.0,19.716602984622803,24.59198170215222,1289.0,1289.0,644.0,1.0,6.0,2343.0,2640.0,2100.0,2600.0,4162.106851549755,2514.6819571865444,2060.983830845771,70.0,500.0,2700.0,64.0,76.0,16.5,20.91296296296296,6324.0,36.0,0,1
10286,SUNY Empire State College,NY,Public,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,2036.0,1870.6831913245546,1725.0,25.67197750702905,52.35,1596.0,4333.0,2650.0,6550.0,4162.106851549755,2514.6819571865444,2060.983830845771,95.0,600.0,1650.0,58.0,58.0,15.1,13.0,8301.0,60.40531561461794,0,1
20662,New School for Social Research,NY,Private,537.0,552.0,1089.0,22.234338747099766,491.2537637435972,582.7462362564028,512.6777205277124,591.3222794722876,19.716602984622803,24.59198170215222,1914.0,1190.0,634.0,25.67197750702905,52.35,2609.0,1482.0,14710.0,14710.0,8020.0,5520.0,2500.0,150.0,1300.0,1080.0,69.0,88.0,10.2,9.0,13578.0,59.0,1,0
29040,CUNY-College of Staten Island,NY,Public,447.0,398.0,845.0,22.234338747099766,390.0,480.0,340.0,450.0,19.716602984622803,24.59198170215222,2170.0,2170.0,1433.0,9.0,40.0,5949.0,4887.0,2450.0,5050.0,4162.106851549755,2514.6819571865444,2060.983830845771,106.0,549.9728867623604,1389.2917038358607,71.0,90.0,17.6,1.0,6154.0,48.0,0,1
3011,Art Academy of Cincinnati,OH,Private,425.0,425.0,850.0,17.0,379.2537637435972,470.7462362564028,385.67772052771244,464.32227947228756,15.259858154496555,18.740141845503445,130.0,82.0,33.0,25.67197750702905,52.35,199.0,31.0,8450.0,8450.0,4162.106851549755,2514.6819571865444,2060.983830845771,370.0,1200.0,1389.2917038358607,11.0,89.0,7.5,20.91296296296296,9442.0,60.40531561461794,1,0
3012,Ashland University,OH,Private,438.0,410.0,848.0,21.0,392.2537637435972,483.7462362564028,370.67772052771244,449.32227947228756,19.259858154496555,22.740141845503445,1454.0,1267.0,424.0,20.0,41.0,1874.0,757.0,11431.0,11431.0,4684.0,2467.0,2217.0,260.0,600.0,1700.0,43.0,43.0,17.4,20.91296296296296,9090.0,66.0,1,0
3014,Baldwin-Wallace College,OH,Private,529.0,468.0,997.0,23.0,460.0,590.0,410.0,530.0,20.0,25.0,1690.0,1366.0,662.0,30.0,61.0,2718.0,1460.0,10995.0,10995.0,4410.0,2235.0,2175.0,585.0,1000.0,1000.0,68.0,74.0,17.6,20.0,8086.0,85.0,1,0
3016,Bluffton College,OH,Private,512.0,438.0,972.0,23.0,430.0,600.0,380.0,510.0,20.0,25.0,692.0,514.0,209.0,20.0,50.0,760.0,81.0,9900.0,9900.0,3990.0,2373.0,1617.0,392.0126459143969,400.0,900.0,76.0,71.0,13.3,19.0,9073.0,58.0,1,0
3018,Bowling Green State University,OH,Public,497.0,449.0,946.0,22.0,430.0,550.0,390.0,500.0,20.0,24.0,9251.0,7333.0,3076.0,14.0,45.0,13699.0,1213.0,3070.0,7452.0,3352.0,1968.0,1384.0,660.0,600.0,1700.0,81.0,89.0,21.1,14.0,6918.0,67.0,0,1
3023,Capital University,OH,Private,512.9771739130434,466.6125,979.3584598698482,23.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,21.0,26.0,1747.0,1382.0,449.0,34.0,66.0,1662.0,960.0,13050.0,13050.0,4000.0,4000.0,2060.983830845771,135.0,500.0,800.0,64.0,69.0,12.1,27.0,9557.0,83.0,1,0
3024,Case Western Reserve University,OH,Private,670.0,565.0,1235.0,29.0,600.0,740.0,490.0,640.0,26.0,32.0,3877.0,3156.0,713.0,71.0,93.0,3051.0,513.0,15700.0,15700.0,4730.0,2960.0,1770.0,125.0,525.0,1460.0,95.0,95.0,2.9,29.0,19733.0,67.0,1,0
3025,Cedarville College,OH,Private,524.0,486.0,1010.0,24.0,450.0,600.0,420.0,550.0,21.0,26.0,1307.0,1090.0,616.0,25.0,55.0,2196.0,82.0,7344.0,7344.0,4410.0,2370.0,2040.0,126.0,570.0,1000.0,50.0,52.0,15.3,34.0,6897.0,64.0,1,0
3026,Central State University,OH,Public,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,2222.0,1767.0,729.0,25.67197750702905,52.35,2636.0,625.0,1513.0,4731.0,4293.0,4293.0,2060.983830845771,1164.0,604.0,1164.0,49.0,49.0,21.1,36.0,7219.0,60.40531561461794,0,1
3032,Cleveland State University,OH,Public,440.0,408.0,848.0,20.0,350.0,510.0,320.0,450.0,16.0,22.0,2407.0,2296.0,1304.0,5.0,19.0,7749.0,3961.0,3231.0,6462.0,4162.106851549755,2514.6819571865444,2060.983830845771,392.0126459143969,808.0,1389.2917038358607,91.0,97.0,18.5,6.0,7649.0,35.0,0,1
3033,College of Mount St. Joseph,OH,Private,480.0,440.0,920.0,21.0,400.0,550.0,380.0,500.0,19.0,25.0,798.0,620.0,238.0,14.0,41.0,1165.0,1232.0,9800.0,9800.0,4430.0,2280.0,2150.0,50.0,400.0,1150.0,46.0,46.0,11.1,35.0,6889.0,100.0,1,0
3036,Franciscan University of Steubenville,OH,Private,516.0,488.0,1004.0,24.0,440.0,590.0,410.0,550.0,20.0,26.0,553.0,452.0,228.0,22.0,49.0,1301.0,242.0,9650.0,9650.0,4400.0,2200.0,2200.0,260.0,600.0,1000.0,57.0,69.0,14.9,8.0,6336.0,83.0,1,0
3037,College of Wooster,OH,Private,570.0,530.0,1100.0,24.0,500.0,620.0,460.0,580.0,22.0,28.0,2100.0,1883.0,553.0,29.0,65.0,1704.0,1.0,16240.0,16240.0,4690.0,2160.0,2530.0,392.0126459143969,500.0,500.0,84.0,96.0,11.1,43.0,14140.0,69.0,1,0
3041,Defiance College,OH,Private,438.0,381.0,819.0,21.0,360.0,510.0,310.0,480.0,18.0,23.0,571.0,461.0,174.0,10.0,26.0,645.0,283.0,10850.0,10850.0,3670.0,2514.6819571865444,2060.983830845771,392.0126459143969,400.0,1159.0,58.0,60.0,12.8,19.0,7505.0,56.0,1,0
3042,Denison University,OH,Private,575.0,515.0,1090.0,27.0,520.0,630.0,460.0,570.0,25.0,29.0,2762.0,2279.0,533.0,32.0,60.0,1835.0,14.0,16900.0,16900.0,4720.0,2600.0,2120.0,820.0,500.0,600.0,88.0,97.0,11.6,45.0,12423.0,81.0,1,0
3045,University of Findlay,OH,Private,512.9771739130434,466.6125,979.3584598698482,22.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,20.259858154496555,23.740141845503445,2165.0,1783.0,412.0,20.0,43.0,1854.0,475.0,11800.0,11800.0,5030.0,2460.0,2570.0,104.0,550.0,650.0,51.0,56.0,12.4,22.0,6631.0,60.40531561461794,1,0
3046,Franklin University,OH,Private,512.9771739130434,466.6125,979.3584598698482,22.234338747099766,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,19.716602984622803,24.59198170215222,1304.0,1300.0,871.0,4.0,15.0,1272.0,2733.0,3096.0,3096.0,4162.106851549755,2514.6819571865444,2060.983830845771,392.0126459143969,549.9728867623604,1389.2917038358607,53.0,53.0,19.6,20.91296296296296,4723.0,33.0,1,0
3048,Heidelberg College,OH,Private,500.0,420.0,920.0,22.0,454.2537637435972,545.7462362564028,380.67772052771244,459.32227947228756,20.259858154496555,23.740141845503445,738.0,687.0,241.0,20.0,44.0,964.0,242.0,13780.0,13780.0,4410.0,2004.0,2406.0,198.0,500.0,500.0,68.0,73.0,12.5,20.91296296296296,9268.0,65.0,1,0
3049,Hiram College,OH,Private,540.0,510.0,1050.0,24.0,480.0,590.0,430.0,560.0,21.0,27.0,922.0,729.0,244.0,37.0,66.0,1000.0,275.0,14067.0,14067.0,4560.0,2514.6819571865444,2060.983830845771,270.0,400.0,1000.0,75.0,95.0,10.6,34.0,12165.0,79.0,1,0
3050,John Carroll University,OH,Private,561.0,502.0,1063.0,23.0,530.0,630.0,460.0,580.0,20.0,25.0,2421.0,2109.0,820.0,27.0,57.0,3168.0,392.0,11700.0,11700.0,5550.0,3000.0,2550.0,392.0126459143969,600.0,450.0,89.0,90.0,14.5,28.0,7738.0,89.0,1,0
3051,Kent State University,OH,Public,462.0,424.0,886.0,21.0,390.0,520.0,360.0,480.0,18.0,23.0,9210.0,3040.0,7425.0,10.0,30.0,15615.0,3230.0,3927.0,7854.0,3666.0,2514.6819571865444,2060.983830845771,392.0126459143969,500.0,1350.0,81.0,86.0,20.8,20.91296296296296,6397.0,46.0,0,1
3065,Kenyon College,OH,Private,593.0,570.0,1163.0,27.0,550.0,640.0,520.0,630.0,25.0,29.0,2212.0,1538.0,408.0,44.0,75.0,1445.0,1.0,19240.0,19240.0,3690.0,1640.0,2050.0,610.0,750.0,480.0,95.0,95.0,11.1,46.0,14067.0,88.0,1,0
3069,Lourdes College,OH,Private,512.9771739130434,466.6125,979.3584598698482,19.0,453.88756199353594,570.0678727890721,412.9242419979357,519.5290188716301,18.0,22.0,57.0,55.0,32.0,17.0,48.0,435.0,1174.0,6992.0,6992.0,4162.106851549755,2514.6819571865444,2060.983830845771,300.0,720.0,3285.0,17.0,24.0,9.6,8.0,7256.0,46.0,1,0
